	dmso-mut	drug-mut
0	50748.48203726046	27092.138162100902
1	32234.150479852375	106629.64439396685
2	39129.7630895866	59266.09912442998
3	35211.74016704831	18092.3074250879
4	175031.82835620223	178820.6297504885
5	11556.892329849874	107986.26251583837
6	7048.923658807585	35281.59317231175
7	22593.09979216926	14451.630911945982
8	22372.57791111019	28825.235928560258
9	19491.895708110944	26938.1454347444
10	69953.6016954922	58492.70771003999
11	58392.69253333772	39952.08363309015
12	22346.173223973237	22211.261472726605
13	15245.436676857053	
14	4416.3596845270495	
