	dmso-wt	drug-wt
0	1942.0	1011.2857142857143
1	2313.285714285714	638.7142857142857
2	888.0	782.1428571428571
3	520.4285714285714	774.0
4	1318.5714285714287	227.28571428571428
5	458.0	2254.8571428571427
6	768.2857142857143	159.0
7	388.2857142857143	1053.5714285714287
8	400.0	325.0
9	508.0	835.7142857142857
10	1008.7142857142857	2278.0
11	163.57142857142858	735.5714285714286
12	437.0	808.0
13	447.42857142857144	337.57142857142856
14	1752.7142857142858	671.5714285714286
15	667.4285714285714	450.85714285714283
16	942.4285714285714	1320.4285714285713
17	393.85714285714283	665.7142857142857
