	dmso-wt	drug-wt
0	58.714285714285715	48.0
1	58.285714285714285	32.0
2	41.142857142857146	54.714285714285715
3	39.57142857142857	34.857142857142854
4	51.42857142857143	17.857142857142858
5	44.57142857142857	57.0
6	33.285714285714285	26.0
7	34.857142857142854	40.714285714285715
8	27.714285714285715	33.857142857142854
9	34.285714285714285	30.571428571428573
10	43.714285714285715	53.857142857142854
11	18.428571428571427	32.714285714285715
12	37.0	27.428571428571427
13	29.428571428571427	27.571428571428573
14	58.142857142857146	30.857142857142858
15	43.285714285714285	27.571428571428573
16	36.285714285714285	54.142857142857146
17	30.142857142857142	36.0
