	dmso-wt	drug-wt
0	686.4705882352941	531.9411764705883
1	881.3823529411765	243.61764705882354
2	465.6764705882353	444.88235294117646
3	259.11764705882354	434.97058823529414
4	432.47058823529414	205.6764705882353
5	232.11764705882354	694.8235294117648
6	365.20588235294116	148.26470588235293
7	268.47058823529414	487.5882352941176
8	246.94117647058823	262.38235294117646
9	252.85294117647058	500.7352941176471
10	516.5882352941177	851.9411764705883
11	304.4117647058824	403.6764705882353
12	274.55882352941177	421.38235294117646
13	335.05882352941177	244.23529411764707
14	758.5882352941177	380.29411764705884
15	425.88235294117646	297.8235294117647
16	358.1470588235294	634.9117647058823
17	251.02941176470588	412.70588235294116
