	dmso-wt	drug-wt
0	1217.2857142857142	1429.0
1	1704.0	324.7142857142857
2	838.1428571428571	1071.7142857142858
3	260.2857142857143	1095.7142857142858
4	617.0	600.4285714285714
5	454.0	879.5714285714286
6	529.0	289.0
7	330.42857142857144	780.8571428571429
8	296.85714285714283	459.7142857142857
9	568.2857142857143	1415.142857142857
10	1042.5714285714287	1498.5714285714287
11	1055.142857142857	621.7142857142857
12	483.0	1124.2857142857142
13	884.0	619.2857142857143
14	1673.5714285714287	711.5714285714286
15	836.1428571428571	747.4285714285714
16	549.1428571428571	1498.857142857143
17	538.7142857142857	1056.5714285714287
