	dmso-wt	drug-wt
0	193.92070003983116	210.24095694690996
1	183.84411107394507	199.83120956766342
2	169.17032546861978	163.13529103233176
3	245.73338832695475	160.80560584080072
4	209.22885282436332	172.70096872810424
5	261.69961508231086	178.48501717734337
6	242.50837784779196	172.86430289654982
7	291.893823802298	214.77444419506978
8	272.230484426692	330.85764352190586
9	215.3664728746005	234.09475022641928
10	205.21701556135676	209.99955913188103
11	262.3908265096071	190.63667544978654
12	180.6102976297284	183.42996098253292
13	197.2104775456737	176.4756077329628
14	188.47778151578092	188.3616571178261
15	197.52655679106192	177.56404007210853
16	183.26666940010816	197.39665554110186
17	187.45160300026512	210.2490329274958
