	dmso-wt	drug-wt
0	142.71428571428572	201.5
1	256.6666666666667	49.595238095238095
2	119.64285714285714	89.26190476190476
3	49.714285714285715	127.54761904761905
4	93.11904761904762	102.26190476190476
5	87.26190476190476	109.38095238095238
6	71.85714285714286	41.976190476190474
7	55.333333333333336	134.04761904761904
8	49.11904761904762	82.52380952380952
9	92.16666666666667	261.45238095238096
10	195.57142857142858	225.5952380952381
11	211.3095238095238	92.28571428571429
12	68.02380952380952	208.5
13	164.38095238095238	94.71428571428571
14	273.0952380952381	138.35714285714286
15	161.64285714285714	99.45238095238095
16	92.4047619047619	264.3809523809524
17	111.54761904761905	184.5
