	dmso-wt	drug-wt
0	27.127380952380953	20.492857142857144
1	34.022619047619045	8.333333333333334
2	14.746428571428572	16.651190476190475
3	7.185714285714286	16.042857142857144
4	16.938095238095237	7.045238095238095
5	7.732142857142857	26.470238095238095
6	11.039285714285715	4.008333333333334
7	6.302380952380952	15.861904761904762
8	6.026190476190476	6.90952380952381
9	9.31547619047619	18.853571428571428
10	17.41190476190476	31.830952380952382
11	10.342857142857143	11.676190476190476
12	8.107142857142858	16.339285714285715
13	11.457142857142857	8.277380952380952
14	28.71904761904762	11.710714285714285
15	12.852380952380953	10.321428571428571
16	12.688095238095238	24.001190476190477
17	7.978571428571429	14.658333333333333
