	dmso-mut	drug-mut
0	0.6397161644010325	0.42575715926624297
1	0.46411386122462817	0.981000981000981
2	0.6351925022385073	0.8572749037048891
3	0.5754535467194807	0.69537805386862
4	0.557861364665456	1.1107341675450433
5	0.5770293470571776	0.7108954242237776
6	0.67679087336851	0.7560970696078497
7	0.67886162067927	0.6936883652313334
8	0.7536005531625987	
9	0.7234234598586924	
10	0.6077272893814396	
11	0.5490371354035992	
