	dmso	drug
0	141.3709677419355	102.24193548387096
1	158.1451612903226	221.59677419354838
2	222.2258064516129	82.12903225806451
3	143.58064516129033	304.2258064516129
4	201.01612903225808	426.7258064516129
5	287.98387096774195	293.61290322580646
6	599.483870967742	226.32258064516128
7	496.83870967741933	286.2903225806452
8	294.5483870967742	288.741935483871
9	524.2741935483871	470.9032258064516
10	548.016129032258	408.64516129032256
11	294.51612903225805	629.5806451612904
12	370.43548387096774	275.01612903225805
13	476.3225806451613	221.46774193548387
14	623.9032258064516	613.8225806451613
15	434.46774193548384	538.8870967741935
16	287.0483870967742	317.06451612903226
17	1314.6129032258063	368.14516129032256
18		405.35483870967744
19		666.0645161290323
20		543.0483870967741
21		291.741935483871
22		373.5806451612903
