	dmso	drug
0	66.95238095238095	72.95238095238095
1	193.95238095238096	85.04761904761905
2	63.95238095238095	32.035714285714285
3	41.73809523809524	33.23809523809524
4	171.45238095238096	39.392857142857146
5	176.77380952380952	71.33333333333333
6	70.0952380952381	93.61904761904762
7	60.654761904761905	85.89285714285714
8	58.892857142857146	143.64285714285714
9	140.78571428571428	21.023809523809526
10		120.83333333333333
11		87.58333333333333
12		54.29761904761905
13		63.035714285714285
14		79.83333333333333
15		79.9047619047619
