	dmso	dmso
0	10.996428571428572	7.588095238095238
1	7.822619047619048	11.942857142857143
2	24.357142857142858	32.417857142857144
3	4.996428571428571	16.942857142857143
4	13.475	16.26309523809524
5	16.17142857142857	24.071428571428573
6	9.420238095238096	32.76428571428571
7	14.445238095238095	12.82857142857143
8	18.47738095238095	16.955952380952382
9	6.267857142857143	22.85238095238095
10	15.386904761904763	37.06666666666667
11	9.211904761904762	9.96547619047619
12	15.146428571428572	14.889285714285714
13	2.85	31.832142857142856
14	16.55595238095238	29.39761904761905
15	3.9404761904761907	19.95357142857143
16	8.670238095238096	33.291666666666664
17	19.348809523809525	12.25952380952381
18	14.017857142857142	40.42261904761905
19	17.70357142857143	25.78095238095238
20	25.04047619047619	25.288095238095238
21	18.64047619047619	26.41190476190476
22	11.825	
23	15.238095238095237	
24	15.148809523809524	
25	15.2	
