	dmso-het	drug-het
0	274.98308488426926	261.2237244074852
1	287.0345187273335	334.6888600860829
2	359.2410485454507	254.4742507267933
3	317.8533251954401	255.70817181221264
4	307.9349154069893	281.0758089401664
5	392.0924145576708	334.2086155055434
6	430.7863909115895	315.0530968029657
7	382.3748397743822	308.0126313651971
8	345.5026270260909	303.76204275034434
9	360.52485362012396	322.0157769361261
10	295.446314822729	315.5816394264926
11	318.4067465465181	319.22580819903294
12	249.18894187312588	354.6124757059059
13	384.20451801469756	290.231106731857
14	311.10089727419074	329.89980919357964
15	320.4529215658544	332.11973736124963
