	dmso-het	drug-het
0	0.9166666666666666	1.1428571428571428
1	1.4285714285714286	1.1904761904761905
2	0.7261904761904762	0.9880952380952381
3	1.4642857142857142	0.8333333333333334
4	1.8452380952380953	0.44047619047619047
5	1.2619047619047619	0.20238095238095238
6	0.7023809523809523	0.7738095238095238
7	0.9047619047619048	0.7738095238095238
8	0.6785714285714286	1.2023809523809523
9	1.5714285714285714	1.7261904761904763
10	2.0	1.2023809523809523
11	0.8214285714285714	
12	1.2142857142857142	
13	1.8095238095238095	
14	1.5833333333333333	
15	0.23809523809523808	
