	dmso-het	drug-het
0	146.8155750191068	148.4602401674319
1	195.60583053157123	156.13964480555563
2	151.0944484482518	167.83680646222794
3	155.00715325106654	145.5590258325286
4	156.529674478862	155.58386774843362
5	152.44408485249946	157.03837108625405
6	164.71303007523468	176.6345320400704
7	159.28893014189194	211.96403696422294
8	156.46890885559665	164.15986042624021
9	164.4728889111683	160.7943202125004
10	177.59998914274726	161.0778180066632
11	197.87991898171592	
12	171.0446378403752	
13	163.39870658356102	
14	175.56481788379247	
15	170.17259272144625	
