	dmso-het	drug-het
0	150.6904761904762	107.5
1	212.6904761904762	116.16666666666667
2	175.47619047619048	83.5952380952381
3	113.97619047619048	166.71428571428572
4	90.61904761904762	203.26190476190476
5	128.16666666666666	175.66666666666666
6	271.92857142857144	108.80952380952381
7	241.26190476190476	190.47619047619048
8	284.9761904761905	139.5952380952381
9	86.85714285714286	153.45238095238096
10	111.9047619047619	139.9047619047619
11	199.33333333333334	
12	208.38095238095238	
13	173.88095238095238	
14	172.26190476190476	
15	265.8333333333333	
