	dmso-het	drug-het
0	1.3486486486486486	1.2918918918918918
1	1.9891891891891893	1.5567567567567568
2	1.1216216216216217	1.2648648648648648
3	1.4081081081081082	1.5864864864864865
4	2.054054054054054	1.181081081081081
5	0.9243243243243243	1.5054054054054054
6	1.5054054054054054	1.045945945945946
7	1.4378378378378378	1.6675675675675676
8	1.3216216216216217	1.5837837837837838
9	1.4378378378378378	1.6675675675675676
10	2.0702702702702704	1.872972972972973
11	1.1	
12	2.0	
13	2.0054054054054054	
14	1.9756756756756757	
15	1.3297297297297297	
