	dmso-het	drug-het
0	2787.4285714285716	1887.0
1	2034.5714285714287	1445.0
2	2612.285714285714	880.2857142857143
3	1123.142857142857	2160.8571428571427
4	1130.2857142857142	2694.4285714285716
5	1515.7142857142858	2727.5714285714284
6	2394.714285714286	1154.5714285714287
7	2372.714285714286	1765.4285714285713
8	2472.714285714286	1999.0
9	990.8571428571429	1789.2857142857142
10	798.2857142857143	1352.7142857142858
11	1669.2857142857142	
12	1748.5714285714287	
13	1381.2857142857142	
14	1067.7142857142858	
15	2741.8571428571427	
