	dmso-het	drug-het
0	1.2142857142857142	0.047619047619047616
1	1.880952380952381	1.5952380952380953
2	0.7857142857142857	0.8095238095238095
3	1.380952380952381	1.119047619047619
4	1.5714285714285714	0.42857142857142855
5	0.9523809523809523	0.19047619047619047
6	0.35714285714285715	0.5476190476190477
7	0.5476190476190477	0.8095238095238095
8	0.7142857142857143	1.0476190476190477
9	1.8333333333333333	1.9285714285714286
10	1.4523809523809523	0.9523809523809523
11	0.8095238095238095	
12	1.0	
13	1.380952380952381	
14	1.4047619047619047	
15	0.19047619047619047	
