	dmso-het	drug-het
0	1.1291380971893654	1.0363818621985217
1	1.1428627007564263	0.904914696532618
2	1.097453195042829	1.2036821235214643
3	1.2997631158909393	1.0710468240347344
4	1.1730009627057731	1.1573673664777337
5	1.2618702781043172	1.1606214698679607
6	1.208410646627009	1.2890641453614093
7	1.4333060750744546	1.4239901209980825
8	1.35522722008658	1.3696836410462196
9	1.369325907237427	1.3054566973633934
10	1.4162966706204634	1.351661163211197
11	1.3567251004257144	
12	1.382009425444617	
13	1.5210978294666755	
14	1.450555228348199	
15	1.3877036864003995	
