	dmso-het	drug-het
0	1.1783663240773112	1.002731008881595
1	1.1599468272164286	0.926405260491317
2	1.112348476182365	1.1654628440110835
3	1.2603778884359387	1.0825710913157165
4	1.2226366459152969	1.0733679839341361
5	1.2384521114856188	1.1205792031700932
6	1.2436166681031946	1.3656047063584815
7	1.4667176848578667	1.3621350740592082
8	1.3772866032448046	1.304471788332241
9	1.3688183295613963	1.314510158946933
10	1.4305119667309403	1.4094255440241814
11	1.4927210916188975	
12	1.3386917040539013	
13	1.5159283277259403	
14	1.687823789920652	
15	1.2820254480466093	
