	dmso-het	drug-het
0	7897.743117453173	5386.928731440129
1	3412.4817023920878	8711.728503647613
2	10686.97540284853	8228.68704524045
3	31346.023977303976	5012.292641444292
4	12172.654438398375	3124.604064255043
5	7955.026646461484	3131.514683667545
6	4338.953354709673	15296.712087933352
7	2838.6836390287135	3557.027751776222
8	2704.697526528182	4580.715340667745
9	31287.25746096222	5839.330891458859
10	12643.333516895314	4087.8380457571993
11	21435.34995066804	
12	4117.084042741759	
13	9689.734622858732	
14	37230.052623846925	
15	2168.6741755445123	
