	dmso-het	drug-het
0	1827.857142857143	2087.714285714286
1	735.2857142857143	825.8571428571429
2	697.5714285714286	1732.2857142857142
3	1451.7142857142858	577.4285714285714
4	1285.142857142857	1989.4285714285713
5	823.2857142857143	1084.5714285714287
6	2286.285714285714	922.2857142857143
7	587.8571428571429	2589.285714285714
8	1635.2857142857142	2039.2857142857142
9	2104.5714285714284	1761.142857142857
10	1054.2857142857142	877.7142857142857
11	850.1428571428571	
12	1102.4285714285713	
13	1844.0	
14	1699.2857142857142	
