	dmso-het	drug-het
0	797.1111111111111	1257.6984126984128
1	844.6190476190476	694.3333333333334
2	1228.5714285714287	1227.7142857142858
3	1305.3333333333333	687.3492063492064
4	883.6507936507936	1280.3174603174602
5	1018.6984126984127	1411.3174603174602
6	1226.6190476190477	1013.063492063492
7	811.2063492063492	1205.6984126984128
8	750.3174603174604	1102.904761904762
9	1635.095238095238	1182.4761904761904
10	422.55555555555554	474.2063492063492
11	715.5714285714286	
12	903.3174603174604	
13	1027.3968253968253	
14	1373.3015873015872	
