drug,day0night,day1night,day2night,day1day,day2day,night_avg,day_avg
TCS-OX2-29,-0.102930073,-0.065548661,0.14401041436591447,0.24551533541112125,0.3590595814836432,-0.008156107,0.30228745844738225
OR2RA,-0.130238453,0.007061091,0.26618486473600855,-0.274967041,-0.115264271,0.047669168,-0.195115656
d34,0.1576517338481201,0.20118637586576008,0.6519027926979389,-0.574797001,-0.113116575,0.3369136341372731,-0.343956788
d40,0.18870913240502576,0.081035166,0.5301597534148469,0.1126756812038795,0.2984053110561573,0.2666346840119251,0.2055404961300184
d48,0.026671016496426423,0.4475635854198992,0.5227653861655883,-0.218371853,0.33604458580520263,0.33233332936063803,0.058836366
d42,0.20557739625786234,0.4678046657792151,0.5320848633900265,-0.081005994,-0.143604925,0.4018223084757013,-0.11230546
d35,0.055885967936645645,0.072657376,-0.257894455,-0.185236686,-0.491526625,-0.043117037,-0.338381655
d23,0.2762289895554865,0.4563460057901556,0.10452462230780239,0.47130287231988727,-0.097505233,0.2790332058844815,0.18689881989648782
d29,0.086642899,0.2150920923683216,0.3951264597385558,0.22542007644702364,0.1396875151307254,0.2322871504080132,0.1825537957888745
d14,0.2810959585102661,0.11698050238850487,0.082063681,0.2935332364932856,1.0753559558915466,0.16004671408351723,0.6844445961924162
clear,-0.080606007,-0.028889937,0.040916044,-0.54685626,-0.982267936,-0.022859967,-0.764562098
d54,0.16884844219149253,0.16343019903104852,0.10424137587488502,0.3140231477049048,0.3605867651114543,0.1455066723658087,0.3373049564081796
d47,0.5116407537367077,0.6985327599054135,0.5843089449304469,0.325896998,0.8028047344799809,0.5981608195241894,0.564350866
d49,-0.03735118,0.086013963,-0.323097853,0.19943118803998966,-0.270871982,-0.091478356,-0.035720397
d52,0.6668305471126494,0.6077331295882585,0.6373726072052807,0.2729152601723783,0.3370128192669368,0.6373120946353962,0.3049640397196576
d53,0.044749939,0.3002445978658246,0.2678694256290725,0.29911004491615867,0.5420059310298765,0.20428798737815593,0.4205579879730176
clear,0.043877916,0.10167009868842998,0.38355581433636954,0.018709963,-0.173379873,0.17636794302562475,-0.077334955
clear,0.11152229975218543,0.1814540057272475,0.20041711554782582,0.24614332672411096,0.2185403461281193,0.16446447367575293,0.2323418364261151
clear,0.20341418663639713,-0.031701051,0.12212903706665348,-0.065054111,-0.091919966,0.097947391,-0.078487039
clear,-0.065273868,-0.125346471,0.3063373339831578,-0.444340715,-0.172573657,0.038572331679804374,-0.308457186
clear,0.2477179055943013,0.070156003,-0.098954323,0.3807837383009717,0.1200902582109106,0.072973195,0.2504369982559411
d27,0.4055120150391349,0.8079203758849183,0.36107922723674774,0.5177457970628461,0.8338722488540298,0.5248372060536003,0.6758090229584379
Seltorexant,-0.076854349,0.21610677124995908,0.22596520723228924,-0.028940505,0.063576258,0.12173920997638299,0.017317876
TAK-861,-1.744054994,-0.836016552,-0.680552913,-0.430591964,-0.023324816,-1.08687482,-0.22695839
SB-674042,0.6178849557447682,2.232250449,1.024198059432363,1.62580864,0.42988357289692325,1.2914444881585805,1.0278461066255216
clear,0.06716016,-0.10998993,-0.122947141,-0.013505717,-0.07653738,-0.05525897,-0.045021548
clear,0.16850268167023844,0.31650671046573575,0.6908191565843169,0.34586668503996504,0.4142301355764548,0.39194284957343034,0.3800484103082099
clear,0.14697641195443922,0.3433958421484486,0.38645866283636804,0.17327441302454963,0.20655999671720782,0.2922769723130853,0.1899172048708787
clear,0.079279912,0.3319592108197937,0.7026701415505774,0.3146251796599534,0.4262770127347839,0.37130308812181195,0.37045109619736866
clear,-0.195528056,-0.407879133,-0.390142923,-0.228676087,-0.143081635,-0.33118337,-0.185878861
clear,-0.258869152,0.23104274506942435,0.5120844396547074,0.078835985,0.1430976271041851,0.1614193442040475,0.11096680611956146
