	dmso-wt	drug-wt
0	184.2258064516129	415.2741935483871
1	307.5483870967742	511.56451612903226
2	269.9516129032258	371.88709677419354
3	809.5645161290323	300.48387096774195
4	626.4516129032259	683.7258064516129
5	936.3064516129032	432.4193548387097
6	231.67741935483872	133.1451612903226
7	412.83870967741933	443.16129032258067
8	640.4193548387096	346.03225806451616
9	571.6935483870968	441.2096774193548
10	379.33870967741933	627.3225806451613
11	736.0806451612904	650.1935483870968
12	683.9032258064516	224.66129032258064
13	187.88709677419354	288.0967741935484
14	299.4032258064516	497.0
15	898.241935483871	913.516129032258
16	544.7258064516129	316.69354838709677
17	680.983870967742	355.06451612903226
18	331.14516129032256	133.75806451612902
19	316.0483870967742	324.0
20	270.69354838709677	291.5483870967742
21	180.0	507.6290322580645
22	486.6290322580645	295.1774193548387
23		405.5967741935484
24		306.5806451612903
25		468.03225806451616
