	dmso-mut	drug-mut
0	101.0952380952381	108.16666666666667
1	64.79761904761905	58.13095238095238
2	229.3095238095238	48.714285714285715
3	148.1904761904762	64.95238095238095
4	41.904761904761905	69.66666666666667
5	99.20238095238095	55.095238095238095
6	127.20238095238095	93.82142857142857
7	69.44047619047619	120.72619047619048
8	114.72619047619048	162.5952380952381
9	172.33333333333334	114.4047619047619
10	187.72619047619048	129.97619047619048
11	159.53571428571428	107.61904761904762
12		98.54761904761905
