	dmso-mut	drug-mut
0	0.8927596962013845	0.4074668515644645
1	0.49330042851121547	1.3037738888724917
2	0.9718203700675085	1.0872085860563143
3	0.6860999354224486	0.435649931185477
4	0.8260072200617585	0.7159979707398054
5	2.23975416481679	1.1723779061276782
6	0.8499473166296859	1.3867471586451428
7	0.8210437527674593	0.7169980509500825
8	1.9744630102558538	2.173305215852707
9	2.1986442362012095	0.4317870999604582
10	1.497625550577339	1.4423885756744157
11	0.7528389988725633	1.7398929604723072
12		1.0757838652702503
