	dmso-mut	drug-mut
0	268.0508474576271	678.457627118644
1	596.1525423728814	264.45762711864404
2	893.0677966101695	217.4406779661017
3	887.9152542372881	720.1525423728814
4	330.06779661016947	416.3050847457627
5	457.89830508474574	293.3220338983051
6	553.8305084745763	327.6271186440678
7	520.9661016949152	710.9152542372881
8	449.54237288135596	398.03389830508473
9	580.4067796610169	607.6610169491526
10	626.4915254237288	363.79661016949154
11	813.1186440677966	431.1525423728813
12		715.728813559322
