	dmso-mut	drug-mut
0	228.70662579380124	181.0082644317865
1	178.2301269299335	247.36073400215068
2	184.69202403384475	198.4533791576141
3	190.92663611534954	174.19543639080015
4	225.4788058078959	202.5777755048263
5	348.79172920449577	269.42830618783216
6	230.62904036156488	340.1172275992198
7	200.25127576257316	200.09543477800668
8	274.59720742423707	249.37690990927757
9	286.2125920454352	195.79026909744013
10	259.97117104009186	250.17515572584247
11	198.6710689370591	293.87736157289766
12		228.90390842524852
