	dmso-mut	drug-mut
0	0.07413923170243421	0.07049059118366366
1	0.11869314026101421	0.30252296067599777
2	0.2737322805947966	0.08334996036040407
3	0.38797303150864093	0.14393368520223954
4	0.2845912106432924	0.22816096298931124
5	0.3962537091834286	0.460871699292903
6	0.5280476892039141	0.18255559572120822
7	0.3762645522110969	0.18495170709714231
8	0.22675316287704356	0.6858059819991926
9	1.0439563297594483	0.2720759236504279
10	0.36014609705944906	0.6630197513672925
11	0.17155194144032557	0.7116844409556313
12		0.43114625787232114
