	dmso	drug
0	20.216666666666665	25.233333333333334
1	21.5	19.8
2	31.85	21.083333333333332
3	24.166666666666668	4.666666666666667
4	14.4	7.866666666666666
5	18.0	14.066666666666666
6	36.05	60.06666666666667
7	64.95	15.1
8	45.8	35.35
9	19.033333333333335	49.3
10	127.8	14.25
11	83.05	26.4
12	19.216666666666665	6.466666666666667
13	93.48333333333333	21.433333333333334
14	40.2	37.516666666666666
15	88.8	20.6
16	281.6166666666667	22.516666666666666
17	51.38333333333333	14.816666666666666
18	27.983333333333334	18.65
19	36.266666666666666	34.85
20	56.1	50.6
21	23.35	76.01666666666667
22	17.65	78.83333333333333
23		44.083333333333336
24		17.983333333333334
25		267.0833333333333
