	dmso	drug
0	46.264	68.344
1	41.86666666666667	70.95466666666667
2	62.154666666666664	38.328
3	45.68266666666667	40.872
4	51.781333333333336	33.35466666666667
5	59.717333333333336	55.12266666666667
6	86.93333333333334	77.50666666666666
7	58.026666666666664	75.824
8	71.216	129.82933333333332
9	114.416	92.376
10	97.096	120.92266666666667
11	47.842666666666666	114.32
12	166.872	104.136
13	56.25066666666667	104.56533333333333
14	103.40533333333333	42.306666666666665
15	60.176	134.696
16	64.92533333333333	116.06133333333334
17	60.808	78.008
18	78.67733333333334	63.626666666666665
19		75.152
20		47.09866666666667
21		56.264
22		63.733333333333334
23		63.93333333333333
24		98.06133333333334
