	dmso	drug
0	86.14285714285714	172.60714285714286
1	72.92857142857143	67.63095238095238
2	95.82142857142857	132.42857142857142
3	70.4047619047619	124.91666666666667
4	44.5	98.79761904761905
5	111.91666666666667	124.25
6	118.13095238095238	55.61904761904762
7	199.48809523809524	221.5
8	104.89285714285714	73.35714285714286
9	129.79761904761904	32.154761904761905
10	317.67857142857144	146.02380952380952
11	129.07142857142858	166.66666666666666
12	102.71428571428571	162.28571428571428
13	64.58333333333333	36.404761904761905
14	107.16666666666667	122.47619047619048
15	228.35714285714286	96.4047619047619
16	142.83333333333334	84.63095238095238
17	118.11904761904762	
18	431.9761904761905	
19	160.6547619047619	
20	74.0952380952381	
