	dmso	drug
0	55.54864864864865	181.43243243243242
1	102.51891891891891	65.13243243243244
2	52.24594594594595	215.68648648648647
3	62.58108108108108	135.8945945945946
4	95.5027027027027	249.51081081081082
5	92.84054054054054	104.78108108108108
6	121.68648648648649	168.8864864864865
7	240.35405405405405	99.66216216216216
8	99.01891891891891	204.36486486486487
9	159.60270270270271	45.76486486486486
10	121.67837837837838	212.74054054054054
11	131.67297297297299	28.502702702702702
12	247.4756756756757	107.95675675675676
13	188.51351351351352	78.94864864864864
14	229.05945945945945	
15	193.7891891891892	
16	158.14864864864865	
