	dmso	drug
0	41.18817204301075	25.9247311827957
1	53.97849462365591	30.024193548387096
2	37.64247311827957	52.456989247311824
3	33.94086021505376	48.49731182795699
4	58.66129032258065	49.98118279569893
5	38.76881720430107	51.153225806451616
6	41.40860215053763	43.80913978494624
7	34.43279569892473	57.25
8	67.05913978494624	69.95967741935483
9	89.34677419354838	63.23924731182796
10	104.54032258064517	41.31182795698925
11	54.10752688172043	32.053763440860216
12	91.70161290322581	64.08870967741936
13	116.06182795698925	43.1505376344086
14	53.295698924731184	28.728494623655912
15	107.76612903225806	110.1747311827957
16	36.454301075268816	38.123655913978496
17	98.63440860215054	46.44892473118279
18	101.23387096774194	74.29569892473118
19	40.833333333333336	101.8010752688172
20	134.0779569892473	70.71774193548387
21	112.25806451612904	
22	109.22311827956989	
23	123.45698924731182	
24	40.06989247311828	
25	38.49731182795699	
26	33.844086021505376	
