	dmso	drug
0	247.1451612903226	155.56451612903226
1	323.8709677419355	180.16129032258064
2	225.8548387096774	314.741935483871
3	203.66129032258064	291.0
4	351.98387096774195	299.88709677419354
5	232.61290322580646	306.93548387096774
6	248.46774193548387	262.85483870967744
7	206.59677419354838	343.51612903225805
8	402.3709677419355	419.80645161290323
9	536.0967741935484	379.4516129032258
10	627.258064516129	247.8709677419355
11	324.66129032258067	192.32258064516128
12	550.2741935483871	384.53225806451616
13	696.3870967741935	258.9032258064516
14	319.7903225806452	172.3709677419355
15	646.6290322580645	661.0645161290323
16	218.75806451612902	228.7741935483871
17	591.8548387096774	278.7258064516129
18	607.4354838709677	445.7903225806452
19	245.01612903225808	610.8870967741935
20	804.5	424.3225806451613
21	673.6129032258065	
22	655.3548387096774	
23	740.7903225806451	
24	240.43548387096774	
25	230.98387096774192	
26	203.06451612903226	
