	dmso	drug
0	56.69047619047619	19.05952380952381
1	56.79761904761905	23.523809523809526
2	44.04761904761905	9.273809523809524
3	96.13095238095238	18.821428571428573
4	202.70238095238096	4.214285714285714
5	63.94047619047619	15.619047619047619
6	133.79761904761904	11.142857142857142
7	103.30952380952381	6.261904761904762
8	71.02380952380952	14.916666666666666
9	59.69047619047619	22.976190476190474
10	129.04761904761904	20.226190476190474
11	144.6904761904762	36.023809523809526
12	136.33333333333334	9.94047619047619
13	84.47619047619048	5.083333333333333
14	134.22619047619048	25.607142857142858
15	87.70238095238095	3.25
16	119.42857142857143	12.023809523809524
17	79.14285714285714	8.095238095238095
18	68.27380952380952	5.761904761904762
19	72.83333333333333	
