	dmso	drug
0	31.258666666666667	12.282666666666668
1	33.432	24.016
2	31.712	6.050666666666666
3	51.88	14.197333333333333
4	122.28266666666667	5.373333333333333
5	39.64533333333333	12.512
6	105.01866666666666	12.490666666666666
7	61.896	6.026666666666666
8	83.144	18.418666666666667
9	45.19466666666667	16.896
10	85.57866666666666	19.14666666666667
11	78.992	21.112
12	74.48266666666666	10.032
13	71.82933333333334	8.408
14	76.016	23.936
15	51.088	17.754666666666665
16	80.62933333333334	8.706666666666667
17	36.368	6.101333333333334
18	53.12533333333333	27.029333333333334
19	46.184	
