	dmso-mut	drug-mut
0	981.5	911.9285714285714
1	1991.7142857142858	970.2142857142857
2	1401.857142857143	672.4285714285714
3	517.8571428571429	701.8571428571429
4	468.64285714285717	1588.9285714285713
5	1496.642857142857	1805.7857142857142
6	556.3571428571429	760.1428571428571
7	2439.9285714285716	1043.7142857142858
8	1595.4285714285713	926.1428571428571
9	658.5	354.7857142857143
10	1512.142857142857	688.6428571428571
11	741.2142857142857	1895.357142857143
12	1358.7857142857142	699.1428571428571
13	711.1428571428571	1548.7142857142858
14	1218.2142857142858	563.4285714285714
15	1452.142857142857	
