	dmso-mut	drug-mut
0	1.11092874068851	1.1578385325487939
1	1.3148591478089835	1.3902602759239389
2	1.2054553412176425	1.1357619320090786
3	1.2842165638105614	1.3358469953642542
4	1.3196038360356344	1.4245450049533337
5	1.1248482008183223	1.1305838643104709
6	1.0459247325609673	1.3711374176042113
7	1.4219958762359686	1.282835552970815
8	1.3234022762837305	1.5461895711014622
9	1.4682586075919641	1.1664416093717977
10	1.4542574764347098	1.3563156268716365
11	1.261993859475257	1.5038350000700622
12	1.6605250739610178	1.6573728421950413
13	1.260004944561584	1.3161884896167746
14	1.413116032856078	1.5138564211514853
15	1.5998057249205593	
