	dmso-het	drug-het
0	1007.5714285714286	543.8571428571429
1	968.4285714285714	1307.0714285714287
2	1956.7142857142858	682.5714285714286
3	899.0714285714286	1285.7857142857142
4	1906.5714285714287	951.6428571428571
5	1764.142857142857	937.4285714285714
6	1192.0	1305.357142857143
7	1958.142857142857	880.7142857142857
8	713.8571428571429	916.7142857142857
9	2390.0	1291.0714285714287
10	1524.142857142857	849.7142857142857
11	1511.7142857142858	1465.4285714285713
12	1565.9285714285713	1223.7857142857142
13		1171.2857142857142
14		591.2142857142857
15		851.0714285714286
