	dmso-het	drug-het
0	1.2426228406917925	1.1927040862688374
1	1.3551013294224052	1.1146914590303394
2	1.6160153634104752	1.2263475333057772
3	1.3121769599837403	1.3414156391858254
4	1.410426412625596	1.4558555275008256
5	1.4598785394119413	1.3019189427383888
6	1.27188313075768	1.3135755886724516
7	1.3988327862958951	1.434722854844069
8	1.4605503107902058	1.5713244191443239
9	1.422379216162506	1.1825719909345782
10	1.4638930103760135	1.1868189277815158
11	2.48697365572719	1.550864101752645
12	1.6093834821715234	1.570541345020063
13		1.605278145668028
14		1.395434980540281
15		1.332017828723973
