	dmso-het	drug-het
0	165.1907963878037	163.84206542202568
1	187.2856797926494	205.88906025451925
2	184.04356977691143	217.9500930992837
3	266.66153275918225	211.7629260166969
4	197.42183822401736	188.25918060361823
5	198.551824890247	238.7092375431754
6	285.06068771931825	194.99694682094858
7	188.1675523522566	303.90175811796075
8	206.19245875868972	217.46755056298622
9	242.51426405204427	198.90284406483588
10	179.76212094923176	217.23907932704338
11	194.96150772757957	232.9871843465798
12	196.6655761665732	188.42278048290862
13		223.51498718869865
14		286.2847686822498
15		260.921593974695
