	dmso-het	drug-het
0	1.3219644485453708	1.1665030989470409
1	1.2401189059914834	1.1551699151704446
2	1.60863840597596	1.1903578193473332
3	1.3920399010020428	1.2894307956218483
4	1.4380327469298888	1.5204513324631448
5	1.4318170827117453	1.3373268863156034
6	1.2392460320708933	1.3766816088488751
7	1.4348488795744918	1.419807563493394
8	1.3922167778465815	1.5713406401417995
9	1.4552844960551432	1.4149658161071896
10	1.4119693042692743	1.5531973489095492
11	1.9951233526958265	1.5630723740956523
12	1.5866339579735411	1.5726353924180845
13		1.5537315032837609
14		1.429390369446612
15		1.3174603394157884
