	dmso-het	drug-het
0	1.3708962025870601	1.127615148967101
1	1.124989041521811	1.1701026648748762
2	1.5554506445369103	1.1375821818433043
3	1.4464350407219881	1.241063434464138
4	1.4590626682491163	1.5190875675224729
5	1.3832263460933696	1.3711973897534424
6	1.2027750720762003	1.4089414863461742
7	1.4505926748441647	1.3677413372989349
8	1.3346296007141762	1.6245511360198495
9	1.484856240967309	1.5530033480916512
10	1.35658371825938	1.6472066756303954
11	2.001279846540623	1.565211618921689
12	1.5515011014592983	1.5152907969381992
13		1.490896609405901
14		1.442075634501478
15		1.2934880547189282
