	dmso-het	drug-het
0	4797.80468683454	5933.475957920967
1	3688.3077850480104	2313.779187087536
2	1576.4524683769669	3943.9288441734357
3	2890.230875495733	2623.1042086611305
4	1331.451797903946	2919.490192518791
5	1671.3695349836382	3402.318904371066
6	3438.868206903411	2718.5030374165535
7	1523.1764012388521	4021.0391444434676
8	6196.304568837658	6772.303439874491
9	1353.722934506112	2314.7407766614697
10	1821.7364418241157	3813.9640914640536
11	2298.359569923804	2945.483901571976
12	2178.5071681036493	2922.3550379329668
13		2431.4317891857145
14		5384.468071010158
15		6534.912213924613
