,Start Time:,2025-09-05 19:00:00, End Time:,2025-09-08 14:00:00, Normalization:,None,,,
2025-09-07 07:00:00,55,4,3.53,4.57,3.75,2.67,10.67,7.6,3.26
2025-09-07 08:00:00,56,4.78,10.57,6,3.5,4,4.89,4.7,4.12
2025-09-07 09:00:00,57,5.48,4.48,5.6,4.44,7.04,5.82,5.03,6.91
2025-09-07 10:00:00,58,6.87,9.5,6.71,3.45,3.89,6,6.86,6.71
2025-09-07 11:00:00,59,4.78,7.66,5,3.75,7.22,4.71,8,4.97
2025-09-07 12:00:00,60,5.14,7.38,5.74,5.45,8.3,6.72,7.86,5.54
2025-09-07 13:00:00,61,6.4,6.7,5.92,4.62,8.21,9.14,5.43,4.29
2025-09-07 14:00:00,62,6.21,7.64,5.76,5.15,6.92,8.15,5.07,4.38
2025-09-07 15:00:00,63,5.33,6.89,6.04,4.31,7.74,6.87,6.36,5.69
2025-09-07 16:00:00,64,4.04,6.92,6.89,3.93,7.17,5.76,5.81,4.82
2025-09-07 17:00:00,65,5.47,6.64,9,5.78,7.21,6,5.16,3.33
2025-09-07 18:00:00,66,4.14,7.57,4.96,3.37,3.77,4.87,4.98,3.48
2025-09-07 19:00:00,67,4.76,8.62,5.23,3.37,4.67,6.69,5.33,4
2025-09-07 20:00:00,68,6.27,5.7,2,2,4.46,2,8,0
2025-09-07 21:00:00,69,6.08,4.67,4,0,3.68,3.25,6,0
2025-09-07 22:00:00,70,6,5.88,6,3.5,4.45,5.43,5,0
2025-09-07 23:00:00,71,5.14,5.1,4.22,2,3.82,4.63,4,3.33
2025-09-08 00:00:00,72,4.65,4.96,5.33,4,4.89,3.14,4.59,2.87
2025-09-08 01:00:00,73,4.56,4.71,4.1,3.25,7.2,9.5,5.58,4.67
2025-09-08 02:00:00,74,4,5.67,2.4,5.2,5,5.48,3.41,3.87
2025-09-08 03:00:00,75,6.18,9.88,5.67,2,4.86,7.75,8,0
2025-09-08 04:00:00,76,3.68,6,4.82,0,3.33,4.77,3.84,0
2025-09-08 05:00:00,77,5.45,5.97,3.71,6.2,7.7,6.14,3.94,4
2025-09-08 06:00:00,78,4.15,7.53,3,3.33,5.52,5.68,4.47,3.2
2025-09-08 07:00:00,79,4.52,6.46,4.21,2,4.4,10.33,3.87,2.67
2025-09-08 08:00:00,80,3.91,11.68,6.96,5,6,7.45,4.08,3.71
2025-09-08 09:00:00,81,2.44,6.45,5.58,3.09,5.29,7.82,5.21,3.33
2025-09-08 10:00:00,82,5.08,7.2,6.44,3.85,8.2,6.1,4.69,2
2025-09-08 11:00:00,83,5.87,6.69,8.46,2,4,5.55,3.69,3
2025-09-08 12:00:00,84,4.74,7.83,5.66,2.67,5.44,5.04,6.4,5.5
2025-09-08 13:00:00,85,4,5.63,5.53,2.18,4.83,10.58,5.31,8.67
,,,,,,,,,
,,,,,,,,,
