	dmso	drug
0	226.6	214.52307692307693
1	278.8615384615385	760.4153846153846
2	217.93846153846152	1156.6461538461538
3	166.87692307692308	664.5230769230769
4	138.3846153846154	589.9384615384615
5	81.52307692307693	1047.1692307692308
6	138.3230769230769	201.06153846153848
7	258.6461538461538	742.5846153846154
8	216.2153846153846	471.0923076923077
9	460.81538461538463	543.2153846153847
10	509.66153846153844	1130.3076923076924
11	530.3384615384615	285.33846153846156
12	461.89230769230767	1223.6
13	339.7692307692308	833.6615384615385
14	290.6307692307692	543.7846153846153
15	296.04615384615386	624.6
16	490.4307692307692	584.3230769230769
17	239.0	720.4769230769231
18	270.87692307692305	574.3538461538461
19	465.55384615384617	420.3692307692308
20	228.8153846153846	325.1384615384615
21	304.8615384615385	489.0769230769231
22	699.9846153846154	585.3538461538461
23	514.1692307692308	474.18461538461537
24	190.41538461538462	661.7076923076924
25	297.95384615384614	1202.2307692307693
26		487.9384615384615
27		205.3230769230769
28		205.35384615384615
