	dmso	drug
0	37.837150127226465	35.73791348600509
1	46.29262086513995	126.32315521628499
2	36.94656488549618	193.27989821882952
3	28.0559796437659	111.470737913486
4	23.29262086513995	99.21628498727735
5	13.463104325699746	171.88804071246818
6	23.262086513994912	33.76081424936387
7	42.969465648854964	123.64631043256998
8	36.07124681933842	78.74300254452926
9	76.44783715012723	91.57760814249365
10	85.34096692111959	188.94656488549617
11	88.46055979643766	47.404580152671755
12	76.72264631043257	202.38167938931298
13	57.93384223918575	141.5114503816794
14	48.470737913486005	90.529262086514
15	49.223918575063614	103.68447837150127
16	81.82188295165395	97.5852417302799
17	39.5089058524173	119.67175572519083
18	45.29007633587786	95.10941475826972
19	77.34605597964376	69.59541984732824
20	38.19847328244275	54.23918575063613
21	51.541984732824424	82.04580152671755
22	116.8676844783715	98.16793893129771
23	86.37404580152672	79.04580152671755
24	31.910941475826974	109.85750636132316
25	50.32824427480916	197.46819338422392
26		81.22137404580153
27		34.24173027989822
28		34.333333333333336
