	dmso	drug
0	13.166666666666666	4.216666666666667
1	39.28333333333333	12.1
2	26.383333333333333	41.38333333333333
3	23.85	38.38333333333333
4	13.95	48.63333333333333
5	105.71666666666667	15.7
6	61.95	91.0
7	8.333333333333334	33.38333333333333
8	39.88333333333333	15.566666666666666
9	141.16666666666666	18.85
10	61.45	20.033333333333335
11	17.9	36.78333333333333
12	67.31666666666666	29.266666666666666
13	14.9	69.36666666666666
14	32.9	17.783333333333335
15	9.9	17.283333333333335
16		36.233333333333334
17		34.96666666666667
18		11.45
19		43.516666666666666
20		15.766666666666667
21		13.9
22		9.3
