	dmso	drug
0	580.3571428571429	130.0
1	489.42857142857144	355.2857142857143
2	534.5714285714286	450.64285714285717
3	946.0714285714286	1423.5714285714287
4	957.8571428571429	359.35714285714283
5	3212.1428571428573	2147.1428571428573
6	1633.142857142857	414.85714285714283
7	1134.2857142857142	718.0714285714286
8	1291.7142857142858	1511.5
9	1320.142857142857	585.2142857142857
10	1252.0714285714287	1053.142857142857
11	1383.857142857143	1359.2142857142858
12	1175.0	1724.642857142857
13	1021.1428571428571	2200.5714285714284
14	1254.142857142857	1351.9285714285713
15	621.5	950.5714285714286
16		1601.0714285714287
17		2469.285714285714
18		1435.7857142857142
19		2152.285714285714
20		1014.8571428571429
21		746.0714285714286
22		1241.2142857142858
