	dmso-mut	drug-mut
0	228.71428571428572	59.833333333333336
1	113.0952380952381	14.285714285714286
2	117.47619047619048	14.571428571428571
3	159.38095238095238	3.857142857142857
4	27.738095238095237	19.61904761904762
5	124.97619047619048	8.523809523809524
6	26.61904761904762	58.285714285714285
7	393.9047619047619	51.785714285714285
8	122.71428571428571	29.428571428571427
9	200.9047619047619	30.476190476190474
10	287.95238095238096	15.095238095238095
11	69.19047619047619	32.11904761904762
12	78.4047619047619	29.404761904761905
13	185.5952380952381	
14	96.5	
