	dmso-wt	drug-wt
0	1206.857142857143	1121.857142857143
1	720.2857142857143	497.85714285714283
2	1401.7142857142858	548.4285714285714
3	2096.285714285714	883.4285714285714
4	721.8571428571429	484.0
5	609.0	340.14285714285717
6	507.85714285714283	282.2857142857143
7	735.5714285714286	803.5714285714286
8	743.7142857142857	437.57142857142856
9	775.8571428571429	1131.142857142857
10	1220.0	406.7142857142857
11	485.42857142857144	1185.5714285714287
12	1199.857142857143	469.42857142857144
13	824.8571428571429	1225.142857142857
14	577.5714285714286	437.57142857142856
15	2014.857142857143	933.7142857142857
16	1464.7142857142858	829.8571428571429
17	921.7142857142857	1211.2857142857142
18	801.4285714285714	303.42857142857144
19	960.0	392.0
