	dmso-wt	drug-wt
0	13960.20465931657	23917.674075131737
1	17108.86901380483	28001.63022686177
2	11500.523099422111	17133.67892846134
3	6155.923309406539	4844.416199448444
4	6670.58909471859	7690.023152034538
5	10847.022744180862	12983.352904089641
6	26714.292288204142	47003.7862992245
7	12599.245577645988	10571.688308618714
8	6828.431877474786	27722.94067237082
9	5141.234648166884	8748.859403467795
10	9781.809052916486	31849.27224142194
11	26642.35007813593	7175.958647078964
12	8715.820671320373	13783.767489031805
13	6647.760173961317	4735.602700855371
14	18307.996089819117	13775.22229323963
15	3562.763635997318	9779.80274397974
16	5180.580087856123	14229.881465585957
17	16164.466441656434	5885.653350265244
18	6350.782007543159	24425.082126310466
19	8913.097065407337	17883.918945272508
