	dmso-wt	drug-wt
0	191.0970751268189	173.35208057929498
1	233.0489857058471	205.03687477649913
2	208.19459174674878	175.42810848882638
3	243.11991404855868	181.69692034926288
4	193.83691852684345	181.3785905084258
5	261.71725250176354	295.4398926412429
6	282.7364601287849	345.5166423722119
7	312.8809107273232	281.5851133263911
8	324.69044488563543	274.13414837128164
9	354.39048951077586	357.1291166194631
10	295.3533043365677	240.0350773792384
11	257.5248896822631	
12	315.1821275410262	
13	260.86759023863993	
14	287.1446721602859	
15	282.8435265718302	
16	275.4752857394355	
