	dmso-wt	drug-wt
0	2268.0	855.6428571428571
1	1616.7142857142858	1137.357142857143
2	1086.5	1735.142857142857
3	1038.5714285714287	1354.9285714285713
4	589.2142857142857	2123.3571428571427
5	1324.7142857142858	908.3571428571429
6	652.5	1113.2857142857142
7	928.2142857142857	941.6428571428571
8	929.6428571428571	2050.8571428571427
9	892.4285714285714	1722.5
10	1104.857142857143	1392.9285714285713
11	1250.7142857142858	
12	1400.357142857143	
13	1212.857142857143	
14	642.6428571428571	
15	833.2142857142857	
16	1697.9285714285713	
