	dmso-het	dmso-mut
0	326.703125	1191.984375
1	907.359375	935.921875
2	229.796875	485.140625
3	293.796875	689.390625
4	515.171875	449.296875
5	425.03125	744.265625
6	550.265625	746.234375
7	570.515625	1707.5
8	945.9375	1313.046875
9	667.59375	0.0
10	866.625	678.765625
11	1315.546875	1593.453125
12	1115.546875	
13	1001.6875	
14	1372.015625	
15	757.03125	
16	517.609375	
17	405.953125	
18	1012.21875	
19	407.078125	
20	1863.0	
21	552.75	
22	622.109375	
23	934.296875	
24	348.65625	
25	620.015625	
