	dmso-mut	drug-mut
0	39836.78838969926	17696.51754221326
1	9805.898520453493	20293.675128470564
2	21871.623263763136	121906.04340511611
3	198489.78812695187	61763.48632088855
4	36776.06671804662	11482.106578642248
5	36036.563403513384	44103.67789571147
6	210028.23030526703	79744.03315932365
7	10877.408338219688	17621.959168142508
8	7871.045185168061	35906.40645862137
9	15707.24503530158	220253.95097627197
10	6963.574533545312	45548.73557965673
11	30031.197468249014	6833.473387128075
12	6727.036752230499	40276.045899210614
13	36277.51611935629	20073.757360136893
14	16352.676045598208	55474.82428721503
15	5761.430379686986	
