	dmso-mut	drug-mut
0	176.83365588987346	269.2829428374189
1	183.08482026946993	238.87738166316157
2	222.38692413074406	212.75758502454025
3	207.16671401668353	197.25883484043464
4	273.75106176611496	199.17557306082992
5	258.87017722981665	244.13114054585347
6	225.7510120248497	208.99519397216122
7	228.737486273867	253.2479860039577
8	198.9812341384366	185.0097140946136
9	284.7493181012083	190.47784169546975
10	207.0542161277815	200.32365696494506
11	193.0861715333724	176.94305252312142
12	324.4822397298154	256.4475259161948
13	289.4975713001971	219.01366676496812
14	186.50128101234358	214.01709412824454
15	227.98983604317883	
