	dmso-mut	drug-mut
0	223.91993273673523	343.78097989394433
1	245.7312474374034	371.02507338776644
2	302.19042104733524	312.34758702113464
3	317.32501810473747	338.44167121242475
4	389.2245280040938	305.1658371486387
5	266.52536303402314	358.78079715089325
6	342.10015671057755	317.52475441734214
7	408.64111672214807	365.22458852019827
8	299.3619274496458	322.3498427863529
9	478.0887588953848	313.6557549901021
10	300.61361424964826	277.5309581595996
11	287.67423218656364	284.9207205684381
12	538.0460712837054	472.4448180064751
13	435.59275719844584	332.44322411383183
14	338.15538331410335	341.16464090885665
15	393.7832117014764	
