	dmso	drug
0	57.25	21.297619047619047
1	62.69047619047619	11.630952380952381
2	147.76190476190476	210.1904761904762
3	149.96428571428572	76.07142857142857
4	89.9047619047619	196.72619047619048
5	100.53571428571429	123.02380952380952
6	101.80952380952381	207.0952380952381
7	81.6547619047619	147.16666666666666
8	210.47619047619048	42.92857142857143
9	280.54761904761904	314.8333333333333
10	287.70238095238096	26.166666666666668
11	317.5833333333333	87.5952380952381
12	306.5833333333333	88.35714285714286
13	255.42857142857142	
14	270.7857142857143	
15	177.9404761904762	
16	404.6309523809524	
17	176.17857142857142	
18	156.57142857142858	
