	dmso-het	drug-het
0	195.46428571428572	91.53571428571429
1	176.3452380952381	185.4404761904762
2	403.0357142857143	94.54761904761905
3	173.71428571428572	214.26190476190476
4	352.5833333333333	187.8095238095238
5	308.2142857142857	165.02380952380952
6	188.72619047619048	282.5357142857143
7	424.6547619047619	180.11904761904762
8	121.17857142857143	150.17857142857142
9	465.1547619047619	210.9404761904762
10	263.1190476190476	168.27380952380952
11	291.4166666666667	301.2738095238095
12	273.2261904761905	224.6904761904762
13		208.5952380952381
14		115.33333333333333
15		117.4047619047619
