	dmso-het	drug-het
0	201.54761904761904	126.26190476190476
1	175.95238095238096	254.02380952380952
2	388.2857142857143	151.64285714285714
3	203.11904761904762	227.88095238095238
4	420.2857142857143	244.26190476190476
5	321.1666666666667	174.07142857142858
6	168.38095238095238	227.52380952380952
7	382.6666666666667	164.11904761904762
8	119.92857142857143	161.35714285714286
9	398.8333333333333	266.35714285714283
10	308.1904761904762	195.88095238095238
11	288.73809523809524	270.0952380952381
12	278.5952380952381	234.73809523809524
13		240.28571428571428
14		113.33333333333333
15		112.97619047619048
